AGYSUB,SEP,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
CM53,SD,202012,I,17,,J,24,0110,1,ZP-05,Q,0110,10,F,1,1,170800,38.3
CM53,SA,202106,F,13,,F,24,0110,1,ZP-03,K,0110,10,F,1,1,113362,17.2
CM53,SD,202309,J,18,,I,24,0110,1,ZP-03,L,0110,10,F,1,1,122459,31.3
CM53,SC,202201,F,04,,F,24,0110,1,ZP-05,Q,0110,10,F,1,1,176300,17.8
CM53,SC,202207,H,21,,F,24,0110,1,ZP-05,Q,0110,10,F,1,1,176300,15.2
CM53,SA,202209,E,17,,E,24,0110,1,ZP-04,K,0110,10,F,1,1,116099,13.1
CM53,SC,202109,E,13,,D,24,0110,1,ZP-04,L,0110,10,F,1,1,129886,09.5
CM53,SC,202207,D,08,,E,24,0110,1,ZP-04,N,0110,10,F,1,1,140362,12.8
CM53,SJ,202008,D,13,,D,13,0110,1,ZP-04,I,0110,40,F,2,1,096117,07.7
CM53,SJ,202108,D,13,,D,13,0110,1,ZP-04,I,0110,40,F,2,1,097078,08.7
CM53,SA,202109,F,17,,E,24,0110,1,ZP-04,M,0110,10,F,1,1,131946,11.1
CM53,SA,202210,D,17,,D,06,0110,1,ZP-03,J,0110,10,F,1,1,107913,06.2
CM53,SA,201911,C,13,,D,24,0110,1,ZP-03,I,0110,10,F,1,1,092736,05.8
CM53,SA,202201,D,13,,D,24,0110,1,ZP-04,K,0110,10,F,1,1,116260,06.9
CM53,SA,202108,F,21,,D,24,0110,1,ZP-03,K,0110,10,F,1,1,113362,05.2
CM53,SA,202308,D,13,,D,24,0110,1,ZP-03,H,0110,10,F,1,1,083974,08.5
CM53,SA,202111,E,17,,D,24,0110,1,ZP-03,J,0110,10,F,1,1,101939,06.3
CM53,SA,202009,C,13,,C,24,0110,1,ZP-03,G,0110,10,F,1,1,079551,04.3
CM53,SA,202009,D,17,,D,24,0110,1,ZP-03,G,0110,10,F,1,1,072030,05.1
CM53,SC,202008,D,17,,D,24,0110,1,ZP-04,M,0110,10,F,1,1,133195,05.0
CM53,SC,202005,D,14,,C,24,0110,1,ZP-03,G,0110,10,F,1,1,079597,03.8
CM53,SA,202005,D,13,,C,24,0110,1,ZP-03,I,0110,10,F,1,1,095579,04.3
CM53,SA,202305,G,21,,D,24,0110,1,ZP-04,Q,0110,10,F,1,1,172075,07.0
CM53,SC,202208,C,13,,D,24,0110,1,ZP-03,K,0110,10,F,1,1,116788,06.3
CM53,SA,202008,C,13,,C,24,0110,1,ZP-03,H,0110,10,F,1,1,089341,04.3
CM53,SC,202306,D,17,,D,24,0110,1,ZP-03,J,0110,10,F,1,1,106233,07.1
CM53,SA,202106,C,17,,D,24,0110,1,ZP-03,I,0110,10,F,1,1,099586,05.0
CM53,SC,202206,D,17,,D,24,0110,1,ZP-03,J,0110,10,F,1,1,107582,06.0
CM53,SK,202107,C,13,,C,24,0110,1,ZP-02,G,0110,10,F,1,1,073336,04.1
CM53,SC,202008,F,18,,C,24,0110,1,ZP-03,J,0110,10,F,1,1,109395,04.2
CM53,SC,201910,C,13,,C,24,0110,1,ZP-03,G,0110,10,F,1,1,072935,03.3
CM53,SC,202206,E,17,,D,24,0110,1,ZP-03,J,0110,10,F,1,1,104639,06.0
CM53,SA,202106,C,17,,C,24,0110,1,ZP-03,I,0110,10,F,1,1,097644,04.9
CM53,SC,202204,D,17,,D,53,0110,1,ZP-03,J,0110,10,F,1,1,103247,05.7
CM53,SC,201910,C,17,,B,24,0110,1,ZP-02,G,0110,15,F,1,1,071589,01.9
CM53,SC,202004,C,13,,C,24,0110,1,ZP-03,H,0110,10,F,1,1,086927,03.4
CM53,SA,202009,C,04,,B,24,0110,1,ZP-03,H,0110,15,F,1,1,082816,02.8
CM53,SC,202304,C,04,,D,24,0110,1,ZP-03,J,0110,10,F,1,1,107322,05.1
CM53,SC,201911,E,04,,B,24,0110,1,ZP-02,G,0110,15,F,1,1,077386,01.4
CM53,SC,202111,C,13,,C,24,0110,1,ZP-03,I,0110,10,F,1,1,096000,03.4
CM53,SC,202202,D,17,,D,24,0110,1,ZP-03,H,0110,10,F,1,1,085618,05.3
CM53,SC,202110,F,21,,C,24,0110,1,ZP-04,M,0110,10,F,1,1,132682,03.0
CM53,SC,202203,D,17,,C,24,0110,1,ZP-04,J,0110,10,F,1,1,106824,03.3
CM53,SC,202101,E,17,,B,24,0110,1,ZP-03,J,0110,15,F,1,1,101505,02.1
CM53,SC,202106,D,04,,B,24,0110,1,ZP-04,L,0110,15,F,1,1,122720,01.8
CM53,SC,201910,D,04,,A,24,0110,1,ZP-02,F,0110,15,F,1,1,064000,00.1
CM53,SA,202207,C,17,,B,24,0110,1,ZP-02,G,0110,15,F,1,1,076421,02.7
CM53,SJ,202105,F,21,,B,37,0110,1,ZP-04,N,0110,40,F,2,1,147091,01.0
CM53,SJ,202110,C,17,,A,24,0110,1,ZP-02,G,0110,35,F,1,1,077770,00.9
CM53,SC,202202,B,17,,A,24,0110,1,ZP-02,G,0110,35,F,1,1,072116,00.7
CM53,SC,202204,D,21,,C,24,0110,1,ZP-04,M,0110,20,F,2,1,135990,04.8
CM53,SC,202306,B,17,,B,24,0110,1,ZP-02,G,0110,15,F,1,1,077340,01.5
CM53,SC,202309,F,17,,B,24,0110,1,ZP-03,J,0110,15,F,1,1,103000,01.1
CM53,SC,202307,B,13,,A,24,0110,1,ZP-02,G,0110,15,F,1,1,074555,00.6
CM53,SC,202308,C,17,,A,24,0110,1,ZP-03,I,0110,40,F,2,1,098000,00.2
CM53,SA,202308,F,04,,A,24,0110,1,ZP-04,N,0110,15,F,1,1,145000,00.2
CM53,SC,202206,E,13,,D,24,0110,1,ZP-03,I,0110,10,F,1,1,097028,05.8
CM53,SA,202204,D,14,,D,24,0110,1,ZP-03,H,0110,10,F,1,1,087574,05.7
CM53,SA,202109,D,13,,D,24,0110,1,ZP-03,H,0110,10,F,1,1,085891,05.1
CM54,SD,202210,J,21,,G,24,0110,1,ZP-05,Q,0110,10,F,1,1,176300,23.6
CM54,SC,202208,H,21,,F,53,0110,1,ZP-04,P,0110,10,F,1,1,160047,18.1
CM54,SA,202107,H,17,,F,53,0110,1,ZP-04,P,0110,10,F,1,1,160708,16.8
CM54,SD,202306,I,13,,J,24,0110,1,ZP-04,Q,0110,10,P,2,1,172075,35.7
CM54,SD,202210,K,17,,F,24,0110,1,ZP-05,Q,0110,10,F,1,1,176300,15.5
CM54,SD,202002,K,21,13,F,12,0110,1,GS-13,K,0110,10,F,1,1,118603,16.6
CM54,SA,202308,F,21,,E,53,0110,1,ZP-04,O,0110,10,F,1,1,157799,10.8
CM54,SC,202203,D,18,,C,53,0110,1,ZP-03,J,0110,10,F,1,1,107900,04.8
CM54,SA,202204,E,21,,C,24,0110,1,ZP-04,L,0110,10,F,1,1,129124,04.1
CM54,SC,202303,F,04,,C,24,0110,1,ZP-04,L,0110,10,F,1,1,124472,03.8
CM54,SC,202203,E,21,,B,15,0110,1,ZP-03,I,0110,15,F,1,1,095679,02.1
CM55,SD,201912,J,21,15,I,11,0110,1,GS-15,P,0110,10,F,1,1,166500,32.4
CM55,SD,202201,K,13,13,J,11,0110,1,GS-13,M,0110,10,F,1,1,134798,46.3
CM55,SK,202010,K,17,13,J,11,0110,1,GM-13,M,0110,10,F,1,1,133465,48.8
CM55,SD,202212,J,17,13,F,11,0110,1,GS-13,M,0110,10,F,1,1,138868,17.1
CM55,SC,201911,D,17,13,D,42,0110,1,GS-13,I,0110,10,F,1,1,097226,09.2
CM55,SA,202008,C,17,13,C,11,0110,1,GS-13,J,0110,10,F,1,1,102663,04.1
CM55,SC,202105,D,17,12,C,11,0110,1,GS-12,H,0110,15,F,1,1,087198,03.4
CM55,SA,202308,C,17,12,C,11,0110,1,GS-12,I,0110,10,F,1,1,097339,04.9
CM55,SC,202112,C,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,087198,02.8
CM55,SC,202011,C,13,09,A,11,0110,1,GS-09,E,0110,15,F,1,1,059534,00.7
CM55,SA,202308,C,14,12,C,11,0110,1,GS-12,I,0110,10,F,1,1,094199,03.3
CM55,SA,202308,E,04,13,C,11,0110,1,GS-13,L,0110,10,F,1,1,123216,03.3
CM55,SC,202302,D,04,12,B,11,0110,1,GS-12,I,0110,15,F,1,1,094199,02.2
CM55,SA,202207,D,21,13,B,11,0110,1,GS-13,K,0110,15,F,1,1,110384,01.1
CM56,SC,202108,B,17,09,A,51,0110,1,GS-09,F,0110,35,F,1,1,060129,00.3
CM57,SD,202102,K,21,,G,24,0110,1,ZP-04,O,0110,10,F,1,1,159286,23.2
CM57,SG,202112,J,17,,G,24,0110,1,ZP-05,Q,0110,10,R,2,1,172500,23.1
CM57,SC,201910,D,14,,B,24,0110,1,ZP-02,E,0110,15,F,1,1,052984,01.5
CM63,SC,202304,G,21,15,C,24,0110,1,GS-15,R,0110,40,I,2,1,183500,04.4
CM63,SD,202207,I,21,15,I,24,0110,1,GS-15,Q,0110,10,F,1,1,176300,31.8
CM63,SC,202102,H,21,15,E,24,0110,1,GS-15,Q,0110,10,F,1,1,172500,14.9
CM63,SA,202111,I,18,13,F,25,0110,1,GS-13,M,0110,10,F,1,1,133382,18.3
CM63,SD,202208,J,04,15,H,24,0110,1,GS-15,Q,0110,10,P,2,1,176300,25.0
CM63,SA,202001,I,21,14,F,24,0110,1,GS-14,N,0110,10,F,1,1,149621,16.2
CM63,SD,202203,I,17,14,I,24,0110,1,GS-14,P,0110,10,F,1,1,164102,30.0
CM63,SD,202205,K,21,15,E,24,0110,1,GS-15,Q,0110,10,F,1,1,173232,13.7
CM63,SC,202201,F,17,12,D,24,0110,1,GS-12,J,0110,10,F,1,1,107803,09.4
CM63,SA,202203,E,21,13,C,24,0110,1,GS-13,L,0110,10,F,1,1,128187,04.5
CM63,SA,202005,G,21,13,C,24,0110,1,GG-13,K,0110,10,F,1,1,112930,03.8
CM63,SA,202306,E,17,13,D,24,0110,1,GS-13,L,0110,10,F,1,1,126949,06.8
CM63,SJ,202308,D,04,11,D,24,0110,1,GG-11,G,0110,40,P,2,1,078592,06.0
CM63,SJ,202102,J,21,15,B,24,0110,1,GS-15,N,0110,40,I,2,1,144128,02.9
CM63,SC,202202,C,21,11,C,24,0110,1,GG-11,G,0110,40,P,2,1,079945,03.4
CM63,SA,202007,F,04,13,B,24,0110,1,GS-13,K,0110,15,F,1,1,119775,01.8
CM63,SJ,202209,E,21,11,B,24,0110,1,GG-11,G,0110,40,P,2,1,074950,02.9
CM63,SJ,202011,H,04,15,B,36,0110,1,GG-15,P,0110,40,I,2,1,164858,01.9
CM63,SC,202208,E,21,13,B,24,0110,1,GS-13,L,0110,15,F,1,1,124626,02.3
CM63,SC,202308,E,17,13,B,24,0110,1,GS-13,K,0110,15,F,1,1,112015,02.9
CM63,SC,202110,H,21,15,A,24,0110,1,GS-15,N,0110,40,I,2,1,144128,00.3
CM63,SC,202307,B,13,09,B,24,0110,1,GS-09,F,0110,40,F,2,1,064957,01.9
CM63,SA,202308,D,17,11,B,24,0110,1,GS-11,G,0110,40,P,2,1,078592,01.4
CT00,SC,202207,G,17,,E,11,0110,1,CT-14,U,0110,10,F,1,1,227839,14.3
CT00,SD,202107,I,17,,J,11,0110,1,CT-15,V,0110,10,F,1,1,255800,35.2
CT00,SD,202212,J,17,,I,11,0110,1,CT-14,U,0110,10,F,1,1,227839,31.0
CT00,SD,202303,K,13,,E,11,0110,1,CT-14,S,0110,10,F,1,1,192931,11.4
CT00,SD,202012,J,21,,G,11,0110,1,CT-14,T,0110,10,F,1,1,216871,21.0
CT00,SC,202007,I,21,,B,11,0110,1,CT-18,U,0110,44,F,2,1,234383,02.8
DD48,SA,202109,F,21,12,C,51,0110,1,GS-12,I,0110,10,F,1,1,095920,04.2
DD63,SK,202203,J,21,13,B,42,0110,1,GS-13,J,0110,15,F,1,1,109977,02.5
DD69,SD,202107,J,04,,G,11,0110,1,AD-04,Q,0110,48,F,2,1,172500,22.0
DD69,SD,202101,J,21,,E,11,0110,1,AD-04,Q,0110,48,F,2,1,170800,14.4
DD69,SD,202107,I,21,,G,11,0110,1,AD-03,P,0110,48,F,2,1,161653,23.1
DJ01,SD,202112,I,16,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,172500,30.5
DJ01,SD,202112,J,21,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,172500,31.3
DJ01,SK,201912,I,17,15,G,11,0110,1,GS-15,P,0110,10,F,1,1,166500,24.4
DJ01,SK,202203,I,21,15,G,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,22.4
DJ01,SD,202204,K,21,,J,11,0110,1,ES-**,T,0110,50,F,1,1,203700,47.3
DJ01,SD,202004,K,21,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,170800,30.3
DJ01,SK,202303,K,21,15,J,11,0110,1,GS-15,R,0110,10,F,1,1,183500,40.3
DJ01,SC,202207,G,14,,F,11,0110,1,ES-**,S,0110,50,F,1,1,192692,19.9
DJ01,SD,202207,K,21,15,J,11,0110,1,GS-15,Q,0110,10,P,2,1,176300,39.2
DJ01,SA,202207,H,21,14,D,11,0110,1,GS-14,N,0110,10,F,1,1,143064,08.1
DJ01,SC,202303,F,21,15,E,11,0110,1,GS-15,R,0110,10,F,1,1,181648,10.5
DJ01,SC,202001,E,21,14,D,11,0110,1,GS-14,M,0110,10,F,1,1,133447,05.5
DJ01,SC,202102,D,21,15,D,11,0110,1,GS-15,O,0110,10,F,1,1,153737,05.3
DLAA,SA,202304,D,04,,B,11,0110,1,SL-00,P,0110,44,F,2,1,163333,02.2
DLAA,SC,202201,E,04,,B,11,0110,1,SL-00,P,0110,44,F,2,1,161730,01.0
DLBL,SD,202206,I,17,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,30.5
DLBL,SJ,201911,K,17,15,J,11,0110,1,GS-15,P,0110,20,P,2,1,166500,48.4
DLBL,SC,202112,D,13,12,B,11,0110,1,GS-12,I,0110,15,F,1,1,090106,01.5
DLEH,SA,202108,E,21,13,D,11,0110,1,GS-13,K,0110,10,F,1,1,114059,05.0
DLEH,SC,202111,F,17,14,C,11,0110,1,GS-14,M,0110,10,F,1,1,134782,03.3
DLET,SA,202001,E,17,12,D,11,0110,1,GS-12,H,0110,10,F,1,1,086179,05.5
DLLS,SD,201912,K,04,12,J,11,0110,1,GS-12,J,0110,10,F,1,1,108422,48.9
DLLS,SD,201912,I,13,13,I,13,0110,1,GS-13,K,0110,10,F,1,1,118155,34.8
DLLS,SD,202001,K,13,07,G,06,0119,3,GS-07,F,XXXX,10,P,2,1,066823,20.4
DLLS,SA,202201,F,21,14,F,11,0110,1,GS-14,O,0110,10,F,1,1,155687,15.5
DLLS,SJ,202209,K,13,13,J,25,0110,1,GS-13,M,0110,20,I,2,1,137348,43.8
DLLS,SD,201910,K,07,12,J,11,0110,1,GS-12,J,0110,10,F,1,1,108422,57.3
DLLS,SD,202306,K,04,07,E,34,0119,3,GS-07,F,XXXX,10,P,2,1,065490,13.0
DLLS,SC,201910,I,04,05,A,41,0119,3,GS-05,D,XXXX,15,P,2,1,046977,00.6
DLLS,SA,202209,F,11,07,E,32,0119,3,GS-07,E,XXXX,10,P,2,1,053116,10.2
DLLS,SF,202210,G,04,12,D,11,0110,1,GS-12,I,0110,10,F,1,1,098818,07.8
DLLS,SA,201911,C,13,12,C,11,0110,1,GS-12,H,0110,10,F,1,1,083398,03.4
DLLS,SC,202109,E,04,07,D,17,0119,3,GS-07,D,XXXX,10,P,2,1,048445,05.2
DLLS,SC,202104,F,13,07,A,25,0110,1,GS-07,D,0110,15,F,1,1,048641,00.1
DLLS,SA,202309,F,17,12,F,24,0110,1,GS-12,J,0110,10,F,1,1,106759,15.4
DLLS,SC,202006,H,17,05,E,49,0119,3,GS-05,D,XXXX,10,P,2,1,045393,14.5
DLLS,SD,201910,J,15,07,G,29,0119,3,GS-07,E,XXXX,10,P,2,1,055110,23.7
DLLS,SD,202104,K,21,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,113362,34.3
DLLS,SA,202204,F,13,13,G,11,0110,1,GS-13,M,0110,10,F,1,1,135308,21.8
DLLS,SD,202105,I,13,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,155202,31.3
DLLS,SD,202106,J,13,13,I,17,0110,1,GS-13,M,0110,10,F,1,1,132845,34.8
DLLS,SD,202012,K,13,,I,11,0110,1,ES-**,S,0110,50,F,1,1,196338,34.8
DLLS,SD,202006,I,13,13,I,11,0110,1,GS-13,M,0110,10,F,1,1,133465,31.1
DLLS,SD,202212,I,17,12,I,48,0110,1,GS-12,K,0110,10,F,1,1,111594,30.6
DLLS,SA,202105,F,13,14,F,11,0110,1,GS-14,N,0110,10,F,1,1,142950,16.3
DLLS,SD,202305,I,13,12,H,48,0110,1,GS-12,K,0110,10,F,1,1,116803,25.3
DLLS,SD,202205,K,12,07,H,06,0119,3,GS-07,F,XXXX,10,P,2,1,066872,25.7
DLLS,SD,202011,K,18,13,I,36,0110,1,GS-13,M,0110,10,F,1,1,137045,33.4
DLLS,SD,202008,K,13,07,G,39,0119,3,GS-07,E,XXXX,10,P,2,1,058583,23.2
DLLS,SD,202010,J,13,15,J,42,0110,1,GS-15,Q,0110,10,F,1,1,170800,36.8
DLLS,SD,202012,K,13,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,170800,33.5
DLLS,SD,202104,J,13,13,J,11,0110,1,GS-13,M,0110,10,F,1,1,134798,37.1
DLLS,SD,202009,K,13,13,I,36,0110,1,GS-13,M,0110,10,F,1,1,137045,30.0
DLLS,SD,202012,K,13,13,I,12,0110,1,GS-13,J,0110,10,F,1,1,109479,30.8
DLLS,SD,202010,K,13,07,E,17,0119,3,GS-07,E,XXXX,10,P,2,1,053339,14.3
DLLS,SA,202008,H,13,13,I,11,0110,1,GS-13,M,0110,10,F,1,1,133465,31.0
DLLS,SD,202105,I,13,14,I,11,0110,1,GS-14,O,0110,10,P,2,1,159286,33.7
DLLS,SD,202207,K,21,14,I,36,0110,1,GS-14,P,0110,10,F,1,1,164186,33.9
DLLS,SD,202212,J,17,12,F,08,0110,1,GS-12,J,0110,10,F,1,1,104992,17.6
DLLS,SD,202201,K,04,07,J,11,0119,3,GS-07,F,XXXX,10,F,1,1,063906,41.3
DLLS,SD,201910,I,04,06,J,11,0119,3,GS-06,E,XXXX,10,F,1,1,055006,41.9
DLLS,SD,202009,K,17,12,G,41,0110,1,GS-12,J,0110,10,F,1,1,106442,24.2
DLLS,SD,202302,K,17,12,I,24,0110,1,GS-12,L,0110,10,F,1,1,122459,34.7
DLLS,SD,202108,K,04,07,H,06,0119,3,GS-07,F,XXXX,10,P,2,1,064852,29.8
DLLS,SD,202306,J,17,,G,11,0110,1,ES-**,T,0110,50,F,1,1,212100,20.3
DLLS,SD,202102,K,14,12,J,34,0110,1,GS-12,K,0110,10,F,1,1,116403,45.7
DLLS,SD,201912,J,13,12,G,27,0110,1,GS-12,H,0110,10,F,1,1,082634,22.2
DLLS,SD,202001,K,17,07,F,13,0119,3,GS-07,E,XXXX,10,P,2,1,057714,19.2
DLLS,SF,202308,H,08,12,I,06,0110,1,GS-12,M,0110,10,F,1,1,133236,30.5
DLLS,SK,202012,J,04,06,H,11,0119,3,GS-06,E,XXXX,10,F,1,1,056939,29.4
DLLS,SD,202212,K,14,15,J,13,0110,1,GS-15,Q,0110,10,F,1,1,176300,57.5
DLLS,SD,202101,I,17,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,113362,34.0
DLLS,SA,202206,F,13,13,G,**,0110,1,GS-13,M,0110,10,F,1,1,131747,21.9
DLLS,SD,201912,K,13,07,F,12,0119,3,GS-07,E,XXXX,10,P,2,1,051866,19.1
DLLS,SA,202309,G,13,13,G,26,0110,1,GS-13,M,0110,10,F,1,1,133854,23.2
DLLS,SD,201912,I,13,12,I,34,0110,1,GS-12,K,0110,10,F,1,1,111558,31.1
DLLS,SD,202207,K,13,12,J,06,0110,1,GS-12,L,0110,10,F,1,1,126742,42.6
DLLS,SD,202012,J,14,12,J,06,0110,1,GS-12,L,0110,10,F,1,1,121668,40.1
DLLS,SD,202306,J,13,13,J,55,0110,1,GS-13,L,0110,10,F,1,1,123510,39.7
DLLS,SC,202306,G,17,05,A,48,0119,3,GS-05,E,XXXX,15,P,2,1,056569,00.0
DLLS,SD,202212,K,13,07,G,25,0119,3,GS-07,F,XXXX,10,P,2,1,065110,23.8
DLLS,SD,202112,J,17,13,J,11,0110,1,GS-13,M,0110,10,F,1,1,134798,39.2
DLLS,SD,202007,I,13,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,112240,34.8
DLLS,SA,202008,G,09,13,G,11,0110,1,GS-13,M,0110,10,F,1,1,130043,20.8
DLLS,SD,202203,J,17,15,H,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,26.9
DLLS,SD,202001,K,13,12,J,11,0110,1,GS-12,J,0110,10,F,1,1,108422,43.3
DLLS,SD,202112,J,13,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,159286,37.3
DLLS,SD,202007,I,13,12,I,48,0110,1,GS-12,J,0110,10,F,1,1,107509,30.0
DLLS,SD,202111,I,13,06,E,27,0119,3,GS-06,E,XXXX,10,P,2,1,054941,10.7
DLLS,SD,202206,I,13,12,I,17,0110,1,GS-12,K,0110,10,F,1,1,114702,33.3
DLLS,SD,202304,I,17,07,I,29,0119,3,GS-07,F,XXXX,10,P,2,1,062058,32.9
DLLS,SA,202012,F,17,13,F,11,0110,1,GS-13,M,0110,10,F,1,1,133465,19.0
DLLS,SG,201911,H,13,07,H,29,0119,3,GS-07,E,XXXX,10,P,2,1,055110,27.1
DLLS,SG,201911,K,17,07,H,29,0119,3,GS-07,E,XXXX,10,P,2,1,055110,26.1
DLLS,SD,202202,K,04,12,J,11,0110,1,GS-12,I,0110,10,F,1,1,098818,40.6
DLLS,SD,202207,J,13,15,J,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,38.2
DLLS,SF,202111,G,17,07,E,26,0119,3,GS-07,E,XXXX,10,P,2,1,057561,13.3
DLLS,SD,202302,J,13,13,I,24,0110,1,GS-13,N,0110,10,F,1,1,145617,34.7
DLLS,SA,202101,E,04,06,D,28,0119,3,GS-06,E,XXXX,10,P,2,1,051103,07.7
DLLS,SD,202009,K,17,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,112240,30.9
DLLS,SD,202112,K,17,07,F,25,0119,3,GS-07,E,XXXX,10,P,2,1,056749,17.7
DLLS,SD,202012,I,17,13,I,11,0110,1,GS-13,M,0110,10,F,1,1,133465,34.1
DLLS,SD,202010,K,13,07,F,48,0119,3,GS-07,E,XXXX,10,P,2,1,050457,17.6
DLLS,SK,202309,J,13,14,J,24,0110,1,GS-14,Q,0110,10,F,1,1,172075,40.3
DLLS,SD,202206,I,13,12,I,13,0110,1,GS-12,J,0110,10,F,1,1,108886,31.0
DLLS,SD,202109,K,07,07,H,40,0119,3,GS-07,E,XXXX,10,P,2,1,056790,26.8
DLLS,SD,202012,J,13,12,I,42,0110,1,GS-12,J,0110,10,F,1,1,108421,34.2
DLLS,SD,202003,I,17,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,112240,31.5
DLLS,SA,202003,E,17,13,E,11,0110,1,GS-13,L,0110,10,F,1,1,123198,13.5
DLLS,SD,202201,K,04,07,J,11,0119,3,GS-07,F,XXXX,10,F,1,1,063906,43.0
DLLS,SD,202112,J,17,12,F,11,0110,1,GS-12,K,0110,10,F,1,1,110455,18.8
DLLS,SD,201912,I,13,14,J,11,0110,1,GS-14,N,0110,10,F,1,1,144538,39.4
DLLS,SD,202001,J,17,15,J,25,0110,1,GS-15,Q,0110,10,F,1,1,170800,41.3
DLLS,SD,202003,K,13,,J,48,0110,1,ES-**,R,0110,50,F,1,1,189280,43.7
DLLS,SA,202307,G,21,14,F,11,0110,1,GS-14,O,0110,10,F,1,1,158840,17.0
DLLS,SD,202112,I,17,13,I,48,0110,1,GS-13,L,0110,10,F,1,1,129116,33.6
DLLS,SD,202112,J,13,13,H,11,0110,1,GS-13,M,0110,10,F,1,1,131341,28.0
DLLS,SD,202106,J,17,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,113362,30.5
DLLS,SD,202206,J,17,,H,11,0110,1,ES-**,T,0110,50,F,1,1,203700,25.6
DLLS,SD,202209,J,13,12,J,48,0110,1,GS-12,K,0110,10,F,1,1,111594,41.0
DLLS,SD,202006,K,13,,J,17,0110,1,ES-**,S,0110,50,F,1,1,196338,46.6
DLLS,SD,202201,J,13,15,J,11,0110,1,GS-15,Q,0110,10,F,1,1,172500,39.1
DLLS,SC,202008,G,04,05,A,48,0119,3,GS-05,D,XXXX,15,P,2,1,043909,00.4
DLLS,SD,202212,K,13,12,J,34,0110,1,GS-12,K,0110,10,F,1,1,119922,38.7
DLLS,SK,201911,F,13,13,G,31,0110,1,GS-13,K,0110,10,F,1,1,115512,21.1
DLLS,SD,202309,K,13,07,G,39,0119,3,GS-07,F,XXXX,10,P,2,1,061569,21.3
DLLS,SC,202007,G,13,12,F,48,0110,1,GS-12,J,0110,10,F,1,1,108801,19.6
DLLS,SA,202002,G,13,13,H,29,0110,1,GS-13,K,0110,10,F,1,1,116738,27.7
DLLS,SD,202308,K,07,07,J,49,0119,3,GS-07,F,XXXX,10,P,2,1,060703,35.6
DLLS,SD,202207,J,17,12,I,51,0110,1,GS-12,K,0110,10,F,1,1,116788,33.8
DLLS,SD,202105,I,17,12,I,06,0110,1,GS-12,K,0110,10,F,1,1,115039,30.0
DLLS,SD,202105,I,13,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,159286,30.3
DLLS,SD,202212,I,13,13,I,24,0110,1,GS-13,M,0110,10,F,1,1,138868,32.4
DLLS,SA,202110,H,04,06,E,08,0119,3,GS-06,E,XXXX,10,P,2,1,056030,13.7
DLLS,SA,202006,D,04,13,E,11,0110,1,GS-13,K,0110,10,F,1,1,116353,12.0
DLLS,SD,202207,J,13,12,H,13,0110,1,GS-12,J,0110,10,F,1,1,108886,26.3
DLLS,SD,202106,K,13,07,F,36,0119,3,GS-07,F,XXXX,10,P,2,1,060572,15.6
DLLS,SD,202104,J,13,14,J,42,0110,1,GS-14,O,0110,10,F,1,1,153866,41.8
DLLS,SD,202012,J,14,12,H,36,0110,1,GS-12,K,0110,10,F,1,1,115251,25.8
DLLS,SD,202012,J,13,12,G,48,0110,1,GS-12,J,0110,10,F,1,1,107509,23.3
DLLS,SD,202002,K,17,,J,11,0110,1,ES-**,S,0110,50,F,1,1,196338,41.5
DLLS,SD,202212,I,13,12,J,42,0110,1,GS-12,K,0110,10,F,1,1,112721,38.3
DLLS,SD,202012,J,13,12,J,17,0110,1,GS-12,K,0110,10,F,1,1,110614,36.2
DLLS,SD,202101,K,13,12,J,11,0110,1,GS-12,K,0110,10,F,1,1,112240,44.5
DLLS,SD,202212,J,13,14,J,13,0110,1,GS-14,O,0110,10,F,1,1,152998,42.6
DLLS,SJ,201910,H,04,05,C,55,0119,3,GS-05,C,XXXX,20,P,2,1,038474,03.5
DLLS,SC,202107,G,13,12,F,17,0110,1,GS-12,J,0110,10,F,1,1,105990,15.8
DLLS,SA,202110,E,13,13,F,25,0110,1,GS-13,L,0110,10,F,1,1,123122,15.3
DLLS,SD,202007,K,18,14,G,11,0110,1,GS-14,N,0110,10,F,1,1,141534,23.9
DLLS,SD,202307,J,15,12,J,27,0110,1,GS-12,K,0110,10,F,1,1,116821,37.8
DLLS,SD,202108,I,13,12,I,29,0110,1,GS-12,J,0110,10,F,1,1,101764,30.0
